census_id,name,address,city,county,cad_account,units,year_built,sponsor,private_partner_owner,species,statute,tier,traveling,in_target_set,appraised_value,exemption_status,first_exempt_year,kill_regime,kill_date,captured_9_1_2025,recent_capital_event,litigation,confidence,gaps_n,kill_basis
TX-63-1096762,MASON PARK APARTMENTS,222 MASON CREEK DR,Katy,Harris,1290900010001,312,2007,Pleasanton Housing Finance Corporation,Brick Street Capital,HFC,Ch.394,1,yes,True,5662800.0,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,3,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-2664,BROADSTONE MEMORIAL PARK,7655 WASHINGTON AVE,Houston,Harris,1501110010001,356,2019,Pleasanton Housing Finance Corporation,Post Investment Group,HFC,Ch.394,1,yes,True,74431715.0,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-62-1170459,PINES AT WOODCREEK,21021 ALDINE WESTFIELD RD,Houston,Harris,1366080010001,330,2014,Pleasanton Housing Finance Corporation,Avid Realty Partners,HFC,Ch.394,1,yes,True,39110163.0,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-558869,,3616 RICHMOND AVE,Houston,Harris,1259690010001,289,1966,Pleasanton Housing Finance Corporation,RPM Living,HFC,Ch.394,1,yes,True,18121375.0,,,HB21 §13(i),2027-01-01,True,In 05/25 the property was recapitalized with an unrecorded sale that added Pleasanton Housing Finance Corporation to the ownership group.    The 08/22 sale price is undisclosed.,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,3,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-62-4440,GROVE EAST APARTMENTS,9300 N SAM HOUSTON PKY E,Humble,Harris,1418430010003,324,2020,Pleasanton Housing Finance Corporation,Brick Street Capital,HFC,Ch.394,1,yes,True,48078455.0,,,HB21 §13(i),2027-01-01,True,"In 03/25 the property was recapitalized with an undisclosed sale that kept Avid Realty Partners, but replaced Electra Capital with Pleasanton Housing Finance Corporation.    The 07/20 sale price is undisclosed.",15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-3007,CRAWFORD AT GRAND MORTON,23223 FIRST PARK DR,Katy,Harris,1382510020001,336,2020,Pleasanton Housing Finance Corporation,Brick Street Capital,HFC,Ch.394,1,yes,True,5227864.0,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,3,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-8262,PORTICO KIRBY,7550 KIRBY DR,Houston,Harris,1195230010001,263,1999,Pleasanton Housing Finance Corporation,,HFC,Ch.394,1,yes,True,16838245.0,,,HB21 §13(i),2027-01-01,True,"In 03/25 the property was recapitalized with an unrecorded sale that added Pleasanton Housing Finance Corporation to the ownership group.    The 09/21 sale was a $160,800,000 unconfirmed portfolio transaction incorporating the 337 unit 10X 15th Street Flats Apartments and the 309 unit 10X Heights Waterworks Apartments.",15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,3,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-393756,BEVERLY AT SHADOW LAKE APTS,3030 SHADOWBRIAR DR,Houston,Harris,1198290000001,624,1998,Pleasanton Housing Finance Corporation,,HFC,Ch.394,1,yes,True,13380636.0,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-62-3038,,,La Porte,Harris,,,1998,Pleasanton Housing Finance Corporation,Hilltop Residential,HFC,Ch.394,1,yes,True,,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,seed,3,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-2717,CORTLAND WEST CHAMPIONS [B2-LAND],12330 N GESSNER RD,Houston,Harris,1264610010002,336,2005,Pleasanton Housing Finance Corporation,,HFC,Ch.394,1,yes,True,8984116.0,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,3,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-62-4478,THE PIERPONT,23770 SPRINGWOODS VILLAGE PKY,Spring,Harris,1367340010001,354,2016,Pleasanton Housing Finance Corporation,Madera Companies,HFC,Ch.394,1,yes,True,44500000.0,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,3,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-3697,CORTLAND WEST CHAMPIONS   [TRADEWINDS],12331 N GESSNER RD,Houston,Harris,1285630010002,374,2007,Pleasanton Housing Finance Corporation,,HFC,Ch.394,1,yes,True,7842778.0,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,3,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-62-1184067,GROVE EAST APARTMENTS,0 N SAM HOUSTON PKY E,Humble,Harris,1418430010001,,,Pleasanton Housing Finance Corporation,Brick Street Capital,HFC,Ch.394,1,yes,True,303260.0,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-62-919380,The Sarah at Lake Houston,17571 W LAKE HOUSTON PKY,Humble,Harris,1416560010001,350,2019,Pleasanton Housing Finance Corporation,Sunsail Capital,HFC,Ch.394,1,yes,True,58104208.0,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,cross-validated,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-63-1171213,ROYAL SPRING APARTMENTS,4910 SPRING CYPRESS RD,Spring,Harris,1411560010001,351,2020,Pleasanton Housing Finance Corporation,Sunrise Capital,HFC,Ch.394,1,yes,True,5453710.0,,,HB21 §13(i),2027-01-01,True,"In 03/25 the property was recapitalized with an undisclosed sale that kept ZaneCRE, but replaced Goodegg Investments with Pleasanton Housing Finance Corporation.    The 08/21 sale price is unconfirmed, but believed to be reasonably representative of the transfer.",15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,4,HB21 §13(i) statutory cliff (out-of-jurisdiction HFC ownership on 9/1/2025); no evidence in HCAD data of an intervening post-5/28/2025 capital event divesting this specific parcel from the sponsor.
TX-62-3188,REGATTA BAY,2555 REPSDORPH RD,Seabrook,Harris,1233190010001,240,2003,Texas Essential Housing Public Facility Corporation,Brixton Capital,PFC,Ch.303,2,yes,False,26808850.0,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,False,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437; SB 2434 (dissolution) died 88R,single-source,3,"No geographic self-destruct under Ch.392 §392.005; HB21/HB2071 do not reach housing-authority exemptions. Unwind vectors: ultra vires challenge, §392.005(c) affordability-condition enforcement, or litigation — event-driven, no statutory date. HHA halted new deals in 2025 (political/journalistic pressure)."
TX-63-2885,"TAYLOR AT COPPERFIELD, THE.",9125 HIGHWAY 6 N,Houston,Harris,1240060010001,504,2003,Texas Essential Housing Public Facility Corporation,BV Capital,PFC,Ch.303,2,yes,False,50406000.0,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,False,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437; SB 2434 (dissolution) died 88R,single-source,3,"No geographic self-destruct under Ch.392 §392.005; HB21/HB2071 do not reach housing-authority exemptions. Unwind vectors: ultra vires challenge, §392.005(c) affordability-condition enforcement, or litigation — event-driven, no statutory date. HHA halted new deals in 2025 (political/journalistic pressure)."
TX-62-921094,THE ESTABLISHMENT,2235 WINROCK BLVD,Houston,Harris,1010030000003,315,1971,Texas Essential Housing Public Facility Corporation,Nitya Capital,PFC,Ch.303,2,yes,False,30571875.0,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,False,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437; SB 2434 (dissolution) died 88R,single-source,3,"No geographic self-destruct under Ch.392 §392.005; HB21/HB2071 do not reach housing-authority exemptions. Unwind vectors: ultra vires challenge, §392.005(c) affordability-condition enforcement, or litigation — event-driven, no statutory date. HHA halted new deals in 2025 (political/journalistic pressure)."
TX-63-2465,LA PRIMAVERA    [HUNTER'S CHASE],10000 HAMMERLY BLVD,Houston,Harris,1020750000004,328,1968,Texas Essential Housing Public Facility Corporation,Nitya Capital,PFC,Ch.303,2,yes,False,23288578.0,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,False,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437; SB 2434 (dissolution) died 88R,single-source,3,"No geographic self-destruct under Ch.392 §392.005; HB21/HB2071 do not reach housing-authority exemptions. Unwind vectors: ultra vires challenge, §392.005(c) affordability-condition enforcement, or litigation — event-driven, no statutory date. HHA halted new deals in 2025 (political/journalistic pressure)."
TX-63-2485,BARCELONA,6434 ELLA LEE LN,Houston,Harris,0953780000005,127,1963,Texas Essential Housing Public Facility Corporation,Nitya Capital,PFC,Ch.303,2,yes,False,10427806.0,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,False,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437; SB 2434 (dissolution) died 88R,single-source,3,"No geographic self-destruct under Ch.392 §392.005; HB21/HB2071 do not reach housing-authority exemptions. Unwind vectors: ultra vires challenge, §392.005(c) affordability-condition enforcement, or litigation — event-driven, no statutory date. HHA halted new deals in 2025 (political/journalistic pressure)."
TX-63-2583,,,Houston,Harris,,,,Texas Essential Housing Public Facility Corporation,,PFC,Ch.303,2,yes,False,,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,False,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437; SB 2434 (dissolution) died 88R,seed,3,"No geographic self-destruct under Ch.392 §392.005; HB21/HB2071 do not reach housing-authority exemptions. Unwind vectors: ultra vires challenge, §392.005(c) affordability-condition enforcement, or litigation — event-driven, no statutory date. HHA halted new deals in 2025 (political/journalistic pressure)."
TX-63-2618,,,Houston,Harris,,,,Texas Essential Housing Public Facility Corporation,,PFC,Ch.303,2,yes,False,,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,False,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437; SB 2434 (dissolution) died 88R,seed,3,"No geographic self-destruct under Ch.392 §392.005; HB21/HB2071 do not reach housing-authority exemptions. Unwind vectors: ultra vires challenge, §392.005(c) affordability-condition enforcement, or litigation — event-driven, no statutory date. HHA halted new deals in 2025 (political/journalistic pressure)."
TX-63-4482,,,Houston,Harris,,,,Texas Essential Housing Public Facility Corporation,,PFC,Ch.303,2,yes,False,,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,False,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437; SB 2434 (dissolution) died 88R,seed,3,"No geographic self-destruct under Ch.392 §392.005; HB21/HB2071 do not reach housing-authority exemptions. Unwind vectors: ultra vires challenge, §392.005(c) affordability-condition enforcement, or litigation — event-driven, no statutory date. HHA halted new deals in 2025 (political/journalistic pressure)."
TX-NEW-HARRIS-1,THE CROSSINGS AT ST CHARLES PLACE,5505 PINE ST,Houston,Harris,0370630000029,48,1965,Cameron County Housing Finance Corporation,,HFC,Ch.394,1,yes,True,3786384.0,,,HB21 §13(i),2027-01-01,True,,Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); TWHC HB21 constitutional challenge,single-source,4,HB21 §13(i) statutory cliff
TX-NEW-HARRIS-2,TURTLE POINTE,8162 RICHMOND AVE,Houston,Harris,0420510000007,280,1976,La Villa Housing Finance Corporation,7C Equity Group,HFC,Ch.394,1,yes,True,18729290.0,,,HB21 §13(i),2027-01-01,True,,Fort Worth temporary-order effort; Bexar AD suit; TWHC coalition,single-source,4,HB21 §13(i) statutory cliff
TX-NEW-HARRIS-3,TURTLE POINTE,3401 DUNVALE RD,Houston,Harris,0420510000032,152,1976,La Villa Housing Finance Corporation,7C Equity Group,HFC,Ch.394,1,yes,True,10661350.0,,,HB21 §13(i),2027-01-01,True,,Fort Worth temporary-order effort; Bexar AD suit; TWHC coalition,single-source,4,HB21 §13(i) statutory cliff
TX-NEW-HARRIS-4,"ARDEN CYPRESS STATION, THE",905 CYPRESS STATION DR,Houston,Harris,0421850000661,448,1980,Pecos Housing Finance Corporation,CAF Capital Partners,HFC,Ch.394,1,yes,True,,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,5,HB21 §13(i) statutory cliff
TX-NEW-HARRIS-5,MONTABELLA AT OAK FOREST,3424 W 34TH ST,Houston,Harris,0432050010043,,1971,Pleasanton Housing Finance Corporation,Palladius Capital Management,HFC,Ch.394,1,yes,True,187996.0,,,HB21 §13(i),2027-01-01,True,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,4,HB21 §13(i) statutory cliff
TX-NEW-HARRIS-6,VINTAGE AT 18TH STREET  [OAKS OF TIMBERGROVE],1700 SEASPRAY CT,Houston,Harris,0440840000080,372,1974,Pecos Housing Finance Corporation,TriArc Real Estate Partners,HFC,Ch.394,1,yes,True,,,,HB21 §13(i),2027-01-01,True,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,5,HB21 §13(i) statutory cliff
TX-NEW-HARRIS-7,THE CROSSINGS AT BERKELEY SQUARE,5900 N BRAESWOOD BLVD,Houston,Harris,0954020000003,152,1970,Cameron County Housing Finance Corporation,,HFC,Ch.394,1,yes,True,15241474.0,,,HB21 §13(i),2027-01-01,True,,Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); TWHC HB21 constitutional challenge,single-source,4,HB21 §13(i) statutory cliff
TX-NEW-HARRIS-8,PROVIDENCE AT HEIGHTS,2400 HACKETT DR,Houston,Harris,1041260000001,196,1971,La Villa Housing Finance Corporation,Makaan Investment Group,HFC,Ch.394,1,yes,True,19068846.0,,,HB21 §13(i),2027-01-01,True,,Fort Worth temporary-order effort; Bexar AD suit; TWHC coalition,single-source,4,HB21 §13(i) statutory cliff
TX-NEW-HARRIS-9,PRESERVE AT WESTCHASE APTS,10615 MEADOWGLEN LN,Houston,Harris,1127650000005,480,1980,Maverick County Housing Finance Corporation,Applesway Investment Group,HFC,Ch.394,1,yes,True,0.0,,,HB21 §13(i),2027-01-01,True,,"Missouri City v. Maverick County HFC (Fort Bend 268th, TRO); Fort Worth effort; Bexar AD suit; TWHC coalition",single-source,3,HB21 §13(i) statutory cliff
