census_id,name,address,city,county,cad_account,units,sponsor,species,tier,traveling,current_status,appraised_value,tax_at_stake,tax_basis,kill_regime,kill_date,exemption_status,litigation,confidence,gaps_n
TX-NEW-DALLAS-45,REPUBLIC WEST APARTMENTS (30 UNITS),3805 EASTON MEADOWS DR,Garland,Dallas,26178420010010600,30,Pecos Housing Finance Corporation,HFC,1,yes,unknown,3765030.0,86596,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-NEW-DALLAS-46,REPUBLIC WEST APARTMENTS (30 UNITS),3701 EASTON MEADOWS DR,Garland,Dallas,26178420010010500,31,Pecos Housing Finance Corporation,HFC,1,yes,unknown,3729500.0,85778,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-NEW-DALLAS-47,REPUBLIC WEST APARTMENTS (18 UNITS),235 E IH 30,Garland,Dallas,26178370010011100,18,Pecos Housing Finance Corporation,HFC,1,yes,unknown,2300900.0,52921,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-NEW-DALLAS-48,LANDMARK AT LAKE VILLAGE NORTH (24 UNITS),703 E IH 30,Garland,Dallas,26178380010010200,24,Pecos Housing Finance Corporation,HFC,1,yes,unknown,2156220.0,49593,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-NEW-DALLAS-49,FIREWHEEL TOWN VILLAGE SENIOR LIVING,5151 N PRESIDENT GEORGE BUSH HWY,Garland,Dallas,261792400101R0000,154,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,26200000.0,602600,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,3
TX-NEW-DALLAS-50,ANTHEM,2145 E US HWY 80,Mesquite,Dallas,38003430010020000,241,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,35358560.0,813247,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,3
TX-NEW-DALLAS-51,ROWLETT STATION APTS BLDG 1 & 2,3601 MELCER DR,Rowlett,Dallas,446820000201R0000,224,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,45615890.0,1049165,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,single-source,3
TX-NEW-DALLAS-52,THE INTERLACE APTS (ECU),3801 GANNON LN,Dallas,Dallas,00693200080040000,204,Texas Essential Housing Public Facility Corporation,PFC,2,yes,unknown,18128690.0,,,HB2071 grandfather (Ch.303 PFC -- HB21's 1/1/2027 cliff is HFC-only and does not reach PFCs),,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437; SB 2434 (dissolution) died 88R,single-source,3
TX-NEW-DALLAS-53,TRADEWIND APTS PH 1,3700 N TOWN EAST BLVD,Mesquite,Dallas,38208500090010000,200,Texas Essential Housing Public Facility Corporation,PFC,2,yes,unknown,22377850.0,,,HB2071 grandfather (Ch.303 PFC -- HB21's 1/1/2027 cliff is HFC-only and does not reach PFCs),,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437; SB 2434 (dissolution) died 88R,single-source,3
TX-NEW-DALLAS-54,TRADEWINDS APTS PH II,3800 ANTHONY DR,Mesquite,Dallas,65146263510330100,107,Texas Essential Housing Public Facility Corporation,PFC,2,yes,unknown,11972150.0,,,HB2071 grandfather (Ch.303 PFC -- HB21's 1/1/2027 cliff is HFC-only and does not reach PFCs),,,TEHPFC v. Williamson CAD 24-0022-C395 & 24-1698-C395; AG KP-0437; SB 2434 (dissolution) died 88R,single-source,3
TX-43-2669,Bluffs at Vista Ridge Apartments,625 E VISTA RIDGE MALL DR,Lewisville,Denton,310825,272,Cameron County Housing Finance Corporation,HFC,1,yes,unknown,43486332.0,1000186,estimated (2.3% representative rate),HB21 §13(i) + §13(e),2027-01-01,,"Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); TWHC HB21 constitutional challenge (Cameron Co., 9/9/2025)",cross-validated,2
TX-43-2577,Tides at Lewisville,201 E ROUND GROVE RD,Lewisville,Denton,173667,,Cameron County Housing Finance Corporation,HFC,1,yes,unknown,47185908.0,1085276,estimated (2.3% representative rate),HB21 §13(i) + §13(e),2027-01-01,,"Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); TWHC HB21 constitutional challenge (Cameron Co., 9/9/2025)",single-source,3
TX-43-1938,Oak Forest I & II Apartments,1531 S SH 121,Lewisville,Denton,"19743 + 174992 (2 accounts, Ph.1/Ph.2)",,Cameron County Housing Finance Corporation,HFC,1,yes,unknown,77527500.0,1783132,estimated (2.3% representative rate),HB21 §13(i) + §13(e),2027-01-01,,"Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); TWHC HB21 constitutional challenge (Cameron Co., 9/9/2025)",single-source,4
TX-43-1417366,,4204 N LOCUST ST,Denton,Denton,1063244,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,16902935.0,388768,estimated (2.3% representative rate),HB21 §13(i) + §13(e),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,cross-validated,2
TX-37-1236,Retreat at 3737,3737 TIMBERGLEN DR,Dallas,Denton,86134,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,29950000.0,688850,estimated (2.3% representative rate),HB21 §13(i) + §13(e),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,cross-validated,2
TX-37-7551,,,Aubrey,Denton,,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,,,,HB21 §13(i) + §13(e),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,seed,1
TX-43-2392,Oak Tree Village Apartments,1595 S OLD ORCHARD LN,Lewisville,Denton,86563,,Plano Housing Authority,HA,3,yes,unknown,37985836.0,,,HB2071 (Ch.303 via Plano PFC); no 2027 cliff,,,City of Plano + Plano ISD v. Plano HA & its PFCs (Collin Co. 219-03003-2024) — constitutional PFC ad valorem challenge,cross-validated,2
TX-37-5252,4 Corners Apartments,1690 FM 423,Frisco,Denton,655887,,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,88899643.0,2044692,estimated (2.3% representative rate),HB21 §13(i) + §13(e),2027-01-01,,15-25-00110/-00111-CV (appeals abandoned; TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending,cross-validated,2
TX-NEW-DENTON-1,Arden at Corinth,3451 FM 2181,Corinth,Denton,1037503 + 1037504,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,53292148.0,1225719,estimated (2.3% representative rate),HB21 §13(i) + §13(e),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-NEW-DENTON-2,Luxe @ Lewisville,2400 ACE LN,Lewisville,Denton,1052070,,Pecos Housing Finance Corporation,HFC,1,yes,unknown,25700295.0,591107,estimated (2.3% representative rate),HB21 §13(i) + §13(e),2027-01-01,,Haltom City v. Pecos HFC (injunction 6/3/2025); Arlington 15-25-00111-CV; Hays Co. (~$230M); Tarrant ARB $974M/28 sites; TWHC HB21 challenge,single-source,3
TX-NEW-DENTON-3,One90 Frankford,3301 PRESIDENT GEORGE BUSH TPKE,Dallas,Denton,1027658,,Garland Housing Finance Corporation,HFC,1,yes,unknown,65285915.0,1501576,estimated (2.3% representative rate),HB21 §13(i) + §13(e),2027-01-01,,Collin CAD v. GHFC 05-19-01417-CV (GHFC won pre-HB21; now overridden by §13(i)),single-source,4
TX-NEW-DENTON-4,Parchaus,LAKE POINTE (Soccer Dr / Goalie Dr / Forward Dr / Crossbar Dr),Little Elm,Denton,"1052297, 1052298, 1052299, 1052305, 1052310, 1052318, 1052319, 1052320, 1052321, 1052322 (10 accounts)",,Garland Housing Finance Corporation,HFC,1,yes,unknown,45784159.0,1053036,estimated (2.3% representative rate),HB21 §13(i) + §13(e),2027-01-01,,Collin CAD v. GHFC 05-19-01417-CV (GHFC won pre-HB21; now overridden by §13(i)),single-source,3
TX-NEW-DENTON-5,Pecan Place Apartments,302 S LOCUST ST,Denton,Denton,32975,,Denton Public Facility Corporation,PFC,2,no,unknown,8059257.0,,,N/A -- non-traveling (home-turf Ch.303 PFC),,,,single-source,2
TX-NEW-DENTON-6,Veranda,2420 E MCKINNEY ST,Denton,Denton,565421,,Denton Public Facility Corporation,PFC,2,no,unknown,52303575.0,,,N/A -- non-traveling (home-turf Ch.303 PFC),,,,single-source,2
TX-NEW-DENTON-7,Eighteen51 Brinker,1851 BRINKER RD,Denton,Denton,754770,,Premier Denton Public Facility Corporation,PFC,2,no,unknown,40945891.0,,,N/A -- non-traveling (home-turf Ch.303 PFC),,,,single-source,3
TX-NEW-DENTON-8,Renaissance Courts,1224 E HICKORY ST,Denton,Denton,32689,,Renaissance Courts Public Facility Corporation,PFC,2,no,unknown,14223217.0,,,N/A -- non-traveling (home-turf Ch.303 PFC),,,,single-source,2
TX-63-1358163,Vero Sade,28325 Retail Lane S,Rosenberg,Fort Bend,R540253,310,Maverick County Housing Finance Corporation,HFC,1,yes,unknown,24000000.0,552000,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,"NOTE: distinct from the separate Missouri City v. Maverick County HFC suit (Fort Bend 268th Dist. Ct., filed 1/24/2025) concerning 'The Ranch at Sienna' (8811 Sienna Springs Blvd, Missouri City) — a DIFFERENT Fort Bend property. FBCAD's TY2023-2026 rolls show Ranch at Sienna continuously owned by 'Ranch@Sienna Equity Partners Property LLC', NEVER by Maverick County HFC — consistent with the City's TRO having blocked that acquisition from closing. See county md for detail; no property record created for Ranch at Sienna since CAD shows no sponsor ownership.",single-source,3
TX-63-3158,Villas at River Park West,21811 Wildwood Park Rd,Richmond,Fort Bend,R331334,252,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,35725441.0,821685,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,"15-25-00110/-00111-CV (Pleasanton HFC 15th COA appeals vs. Lake Worth/Arlington — abandoned, TIs stand); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending",single-source,1
TX-63-3263,The Addison at Sugar Land,15000 W Airport Blvd,Sugar Land,Fort Bend,R302075,280,Rosenberg Housing Authority,HA,3,yes,unknown,49186268.0,,,HA-specific (Ch.392 §392.005),,,,single-source,1
TX-63-334,,,Stafford,Fort Bend,,,Rosenberg Housing Authority,HA,3,yes,unknown,,,,HA-specific (Ch.392 §392.005),,,,seed,2
TX-63-8200,The Waterview,19525 W Bellfort,Richmond,Fort Bend,R484621,295,Rosenberg Housing Authority,HA,3,yes,unknown,45164643.0,,,HA-specific (Ch.392 §392.005),,,,cross-validated,2
TX-63-4944,The Retreat @ Riverstone,18545 University Blvd,Sugar Land,Fort Bend,R418163,249,Rosenberg Housing Authority,HA,3,yes,unknown,51627706.0,,,HA-specific (Ch.392 §392.005),,,,single-source,3
TX-63-939655,Haven at Bellaire,20220 Bellaire Blvd,Richmond,Fort Bend,R487824,297,Rosenberg Housing Authority,HA,3,yes,unknown,37365861.0,,,HA-specific (Ch.392 §392.005),,,,cross-validated,1
TX-63-1274045,,,Richmond,Fort Bend,,,Houston Housing Authority,HA,3,yes,unknown,,,,HA-specific (Ch.392 §392.005),,,,seed,3
TX-63-1418663,,,Richmond,Fort Bend,,,Houston Housing Authority,HA,3,yes,unknown,,,,HA-specific (Ch.392 §392.005),,,,seed,3
TX-NEW-FORTBEND-1,Royal Sienna Plantation,5222 Avalon Pt,Missouri City,Fort Bend,R489540,330,Pleasanton Housing Finance Corporation,HFC,1,yes,unknown,56475767.0,1298943,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,"Missouri City injunction vs. Pleasanton HFC — appeal abandoned, TI stands (per docs/phase1_verdict.md); this parcel is the most likely subject property given it sits inside Missouri City and remains fully taxable years after PHFC took title.; 15-25-00110/-00111-CV (Lake Worth/Arlington); Hays Co. 25-1185-DCB TRO; AG RQ-0566-KP pending",single-source,1
TX-NEW-FORTBEND-2,The Trestle,1201 Dulles Ave,Missouri City,Fort Bend,R111856,,Rosenberg Housing Authority,HA,3,yes,unknown,21724017.0,,,HA-specific (Ch.392 §392.005/§392.014),,,,single-source,2
TX-NEW-FORTBEND-3,,1500 Andado Ln (+ adjoining Southwest Fwy parcel),Richmond,Fort Bend,R538097 / R538098,,Rosenberg Housing Authority,PFC,3,yes,unknown,20501832.0,,,"HB2071 grandfather (Ch.303, via Rosenberg Housing Authority Public Facility Corporation)",,,,single-source,2
TX-NEW-FORTBEND-4,Hanover Lakemont,7102 S Mason Rd,Richmond,Fort Bend,R313610,360,Rosenberg Housing Authority,PFC,3,yes,unknown,42316919.0,,,"HB2071 grandfather (Ch.303, via Rosenberg Housing Authority Public Facility Corporation)",,,,single-source,2
TX-NEW-FORTBEND-5,Willow Park Apartments,14001 Fondren Rd,Missouri City (unincorporated Fort Bend Co. per FBCAD legal description),Fort Bend,R302037,260,Houston Housing Authority,HA,3,yes,unknown,18432548.0,,,HA-specific (Ch.392 §392.005),,,,single-source,2
TX-63-3735,SUMMIT AT NORTH MACGREGOR ARMS,3533 N MACGREGOR WAY,Houston,Harris,0410310330013,64,Cameron County Housing Finance Corporation,HFC,1,yes,unknown,3540078.0,81422,estimated (2.3% representative rate),HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,,single-source,3
TX-63-403,RETREAT AT STAFFORD APARTMENTS,12700 STAFFORD RD,Stafford,Harris,1256880010002,264,Cameron County Housing Finance Corporation,HFC,1,yes,unknown,35829071.0,824069,estimated (2.3% representative rate),HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,,single-source,4
TX-62-4386,ARIA AT ROLLINGBROOK,1700 ROLLINGBROOK DR,Baytown,Harris,0451440020230,240,Cameron County Housing Finance Corporation,HFC,1,yes,unknown,32381475.0,744774,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); TWHC HB21 constitutional challenge,single-source,4
TX-63-3909,PARK AT FALLBROOK   [FALLBROOK PARK],10155 BAMMEL NORTH HOUSTON RD,Houston,Harris,1237140000001,280,Cameron County Housing Finance Corporation,HFC,1,yes,unknown,16519991.0,379960,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Williamson County v. Cameron County HFC (TRO); Bexar AD suit (27 complexes/$26M); TWHC HB21 constitutional challenge,single-source,3
TX-63-2783,REDFORD,1221 REDFORD ST,Houston,Harris,1143160000004,856,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,52012761.0,1196294,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Bexar AD suit; TWHC coalition,single-source,4
TX-62-2746,WATERFORD GROVE,3125 CRESTDALE DR,Houston,Harris,0432220000100,546,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,48096012.0,1106208,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Bexar AD suit; TWHC coalition,single-source,4
TX-62-3777,SKYLAR POINTE APTS,1110 EL CAMINO VILLAGE DR,Houston,Harris,0402110000080,449,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,46758694.0,1075450,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Bexar AD suit; TWHC coalition,single-source,4
TX-62-4006,,,Houston,Harris,,,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,,,,HB21 §13(i),2027-01-01,,Bexar AD suit; TWHC coalition,seed,3
TX-63-3978,,,Houston,Harris,,,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,,,,HB21 §13(i),2027-01-01,,Bexar AD suit; TWHC coalition,seed,3
TX-62-593,,,Houston,Harris,,,Edcouch Community Housing Finance Corporation,HFC,1,yes,unknown,,,,HB21 §13(i),2027-01-01,,Bexar AD suit; TWHC coalition,seed,3
TX-62-1323501,AUGUST FRIENDSWOOD,2911 W EL DORADO BLVD,Friendswood,Harris,1409900010001,249,Houston Housing Authority,HA,3,no,unknown,1987860.0,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),single-source,4
TX-63-5629,CYPRESSWOOD APARTMENTS,708 E CYPRESSWOOD DR,Spring,Harris,1454910010003,287,Houston Housing Authority,HA,3,no,unknown,5309960.0,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),single-source,3
TX-63-939583,LANCASTER APARTMENTS,20100 PARK ROW RD,Katy,Harris,1305040010001,152,Houston Housing Authority,HA,3,no,unknown,9115744.0,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),single-source,4
TX-63-1480419,,23233 WESTERN CENTRE DR,Katy,Harris,1346160100001,240,Houston Housing Authority,HA,3,no,unknown,5987760.0,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),single-source,3
TX-62-1154856,MANSIONS AT TURKEY CREEK,20919 BIRNAMWOOD BLVD,Humble,Harris,1286290010002,252,Houston Housing Authority,HA,3,no,unknown,14352543.0,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),single-source,3
TX-62-1393784,"ENCLAVE ON LOUETTA   [A2- 358, IMPS]",2324 LOUETTA RD,Spring,Harris,"0430270000005, 0430270000036",358,Houston Housing Authority,HA,3,no,unknown,771626.0,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),single-source,4
TX-63-1155169,Alexis Apartments,4604 CYPRESSWOOD DR,Spring,Harris,1379300010001,102,Houston Housing Authority,HA,3,no,unknown,1287649.0,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),cross-validated,2
TX-63-1478844,,,Spring,Harris,,,Houston Housing Authority,HA,3,no,unknown,,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),seed,3
TX-62-4391,THE PARK AT TOUR 18,18110 HUNTERS TERRACE DR,Humble,Harris,1407100010001,,Houston Housing Authority,HA,3,no,unknown,5893665.0,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),single-source,3
TX-63-5940,,0 PORTER RD,Katy,Harris,1429170010001,,Houston Housing Authority,HA,3,no,unknown,3732224.0,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),single-source,3
TX-63-3477,,,Katy,Harris,,,Houston Housing Authority,HA,3,no,unknown,,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),seed,3
TX-63-1411582,,,Spring,Harris,,,Houston Housing Authority,HA,3,no,unknown,,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),seed,3
TX-62-1543349,THE HENRY AT DEERBROOK,9494 HUMBLE WESTFIELD RD,Humble,Harris,1281280010001,360,Houston Housing Authority,HA,3,no,unknown,5269075.0,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),single-source,3
TX-63-1418664,,,Spring,Harris,,,Houston Housing Authority,HA,3,no,unknown,,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),seed,3
TX-63-2405,,,Cypress,Harris,,,Houston Housing Authority,HA,3,no,unknown,,,,HA-specific (Ch.392 §392.005 — no HB21/HB2071 statutory cliff),,,No tax-structure litigation found (political/journalistic pressure drove 2025 halt of new deals),seed,3
TX-63-1159,BAYOU PARK,4400 MEMORIAL DR,Houston,Harris,1315820010001,688,La Villa Housing Finance Corporation,HFC,1,yes,unknown,71644005.0,1647812,estimated (2.3% representative rate),HB21 §13(i),2027-01-01,,Fort Worth temporary-order effort; Bexar AD suit; TWHC coalition,single-source,4
